[Sat Jan 23 14:04:13.128087 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:16.119411 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:19.245146 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:22.104416 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:25.112111 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:28.181110 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:31.125973 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:34.150448 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:37.137926 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:40.107178 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:43.108423 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:46.119920 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:49.110986 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:52.108525 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:55.110294 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:58.127069 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:01.113330 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:04.110183 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:07.127613 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:10.109188 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:13.108218 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:16.109179 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:19.111794 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:22.108272 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50331] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:25.113748 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50331] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:28.114479 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50331] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:31.111854 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50331] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:34.169970 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50331] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:37.122958 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50331] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:40.119033 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50331] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:43.108025 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50331] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:05:46.221803 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50331] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
